Step,Site,State
419,Histone_3,P
419,Histone_4,M
419,Histone_5,C
419,Histone_6,M
419,Histone_7,A
419,Histone_8,U
419,Histone_9,P
420,Histone_1,U
420,Histone_10,P
420,Histone_2,M
420,Histone_3,P
420,Histone_4,M
420,Histone_5,C
420,Histone_6,M
420,Histone_7,U
420,Histone_8,U
420,Histone_9,P
421,Histone_1,C
421,Histone_10,P
421,Histone_2,U
421,Histone_3,P
421,Histone_4,U
421,Histone_5,C
421,Histone_6,M
421,Histone_7,U
421,Histone_8,U
421,Histone_9,P
422,Histone_1,C
422,Histone_10,P
422,Histone_2,U
422,Histone_3,U
422,Histone_4,U
422,Histone_5,C
422,Histone_6,M
422,Histone_7,A
422,Histone_8,U
422,Histone_9,P
423,Histone_1,C
423,Histone_10,P
423,Histone_2,U
423,Histone_3,P
423,Histone_4,U
423,Histone_5,C
423,Histone_6,M
423,Histone_7,C
423,Histone_8,U
423,Histone_9,P
424,Histone_1,C
424,Histone_10,P
424,Histone_2,C
424,Histone_3,P
424,Histone_4,U
424,Histone_5,C
424,Histone_6,M
424,Histone_7,C
424,Histone_8,U
424,Histone_9,P
425,Histone_1,C
425,Histone_10,P
425,Histone_2,C
425,Histone_3,P
425,Histone_4,A
425,Histone_5,U
425,Histone_6,U
425,Histone_7,C
425,Histone_8,U
425,Histone_9,P
426,Histone_1,C
426,Histone_10,P
426,Histone_2,C
426,Histone_3,P
426,Histone_4,P
426,Histone_5,U
426,Histone_6,U
426,Histone_7,C
426,Histone_8,U
426,Histone_9,P
427,Histone_1,C
427,Histone_10,P
427,Histone_2,C
427,Histone_3,P
427,Histone_4,P
427,Histone_5,M
427,Histone_6,M
427,Histone_7,C
427,Histone_8,C
427,Histone_9,P
428,Histone_1,C
428,Histone_10,U
428,Histone_2,C
428,Histone_3,P
428,Histone_4,P
428,Histone_5,M
428,Histone_6,M
428,Histone_7,C
428,Histone_8,C
428,Histone_9,P
429,Histone_1,C
429,Histone_10,A
429,Histone_2,C
429,Histone_3,P
429,Histone_4,U
429,Histone_5,M
429,Histone_6,M
429,Histone_7,C
429,Histone_8,C
429,Histone_9,P
430,Histone_1,C
430,Histone_10,P
430,Histone_2,U
430,Histone_3,P
430,Histone_4,P
430,Histone_5,M
430,Histone_6,M
430,Histone_7,C
430,Histone_8,C
430,Histone_9,P
431,Histone_1,C
431,Histone_10,P
431,Histone_2,U
431,Histone_3,P
431,Histone_4,P
431,Histone_5,M
431,Histone_6,M
431,Histone_7,U
431,Histone_8,C
431,Histone_9,U
432,Histone_1,C
432,Histone_10,P
432,Histone_2,U
432,Histone_3,P
432,Histone_4,P
432,Histone_5,U
432,Histone_6,M
432,Histone_7,C
432,Histone_8,C
432,Histone_9,C
433,Histone_1,C
433,Histone_10,P
433,Histone_2,M
433,Histone_3,P
433,Histone_4,P
433,Histone_5,U
433,Histone_6,M
433,Histone_7,C
433,Histone_8,C
433,Histone_9,C
434,Histone_1,C
434,Histone_10,P
434,Histone_2,M
434,Histone_3,P
434,Histone_4,U
434,Histone_5,U
434,Histone_6,M
434,Histone_7,C
434,Histone_8,C
434,Histone_9,C
435,Histone_1,C
435,Histone_10,P
435,Histone_2,U
435,Histone_3,P
435,Histone_4,U
435,Histone_5,U
435,Histone_6,M
435,Histone_7,C
435,Histone_8,C
435,Histone_9,C
436,Histone_1,C
436,Histone_10,P
436,Histone_2,U
436,Histone_3,P
436,Histone_4,M
436,Histone_5,U
436,Histone_6,M
436,Histone_7,C
436,Histone_8,C
436,Histone_9,C
437,Histone_1,C
437,Histone_10,P
437,Histone_2,U
437,Histone_3,U
437,Histone_4,M
437,Histone_5,P
437,Histone_6,M
437,Histone_7,C
437,Histone_8,C
437,Histone_9,C
438,Histone_1,C
438,Histone_10,P
438,Histone_2,P
438,Histone_3,U
438,Histone_4,M
438,Histone_5,U
438,Histone_6,M
438,Histone_7,C
438,Histone_8,C
438,Histone_9,C
439,Histone_1,C
439,Histone_10,P
439,Histone_2,P
439,Histone_3,M
439,Histone_4,M
439,Histone_5,M
439,Histone_6,U
439,Histone_7,C
439,Histone_8,C
439,Histone_9,C
440,Histone_1,C
440,Histone_10,P
440,Histone_2,P
440,Histone_3,M
440,Histone_4,M
440,Histone_5,U
440,Histone_6,C
440,Histone_7,C
440,Histone_8,C
440,Histone_9,C
441,Histone_1,C
441,Histone_10,P
441,Histone_2,P
441,Histone_3,M
441,Histone_4,M
441,Histone_5,U
441,Histone_6,C
441,Histone_7,U
441,Histone_8,C
441,Histone_9,C
442,Histone_1,C
442,Histone_10,P
442,Histone_2,P
442,Histone_3,M
442,Histone_4,M
442,Histone_5,U
442,Histone_6,U
442,Histone_7,C
442,Histone_8,C
442,Histone_9,C
443,Histone_1,C
443,Histone_10,U
443,Histone_2,P
443,Histone_3,M
443,Histone_4,M
443,Histone_5,U
443,Histone_6,U
443,Histone_7,C
443,Histone_8,C
443,Histone_9,U
444,Histone_1,C
444,Histone_10,U
444,Histone_2,P
444,Histone_3,U
444,Histone_4,M
444,Histone_5,U
444,Histone_6,U
444,Histone_7,C
444,Histone_8,C
444,Histone_9,M
445,Histone_1,C
445,Histone_10,U
445,Histone_2,P
445,Histone_3,U
445,Histone_4,M
445,Histone_5,U
445,Histone_6,C
445,Histone_7,C
445,Histone_8,C
445,Histone_9,M
446,Histone_1,C
446,Histone_10,U
446,Histone_2,P
446,Histone_3,M
446,Histone_4,M
446,Histone_5,M
446,Histone_6,C
446,Histone_7,C
446,Histone_8,C
446,Histone_9,M
447,Histone_1,C
447,Histone_10,U
447,Histone_2,P
447,Histone_3,M
447,Histone_4,M
447,Histone_5,M
447,Histone_6,C
447,Histone_7,C
447,Histone_8,C
447,Histone_9,M
448,Histone_1,C
448,Histone_10,U
448,Histone_2,P
448,Histone_3,M
448,Histone_4,M
448,Histone_5,U
448,Histone_6,C
448,Histone_7,C
448,Histone_8,C
448,Histone_9,M
449,Histone_1,C
449,Histone_10,U
449,Histone_2,P
449,Histone_3,M
449,Histone_4,M
449,Histone_5,U
449,Histone_6,C
449,Histone_7,C
449,Histone_8,C
449,Histone_9,M
450,Histone_1,C
450,Histone_10,C
450,Histone_2,P
450,Histone_3,M
450,Histone_4,M
450,Histone_5,U
450,Histone_6,C
450,Histone_7,C
450,Histone_8,U
450,Histone_9,M
451,Histone_1,C
451,Histone_10,C
451,Histone_2,P
451,Histone_3,M
451,Histone_4,M
451,Histone_5,U
451,Histone_6,U
451,Histone_7,C
451,Histone_8,U
451,Histone_9,M
452,Histone_1,C
452,Histone_10,C
452,Histone_2,P
452,Histone_3,M
452,Histone_4,M
452,Histone_5,M
452,Histone_6,A
452,Histone_7,C
452,Histone_8,U
452,Histone_9,M
453,Histone_1,C
453,Histone_10,C
453,Histone_2,P
453,Histone_3,M
453,Histone_4,M
453,Histone_5,M
453,Histone_6,P
453,Histone_7,C
453,Histone_8,U
453,Histone_9,M
454,Histone_1,C
454,Histone_10,C
454,Histone_2,P
454,Histone_3,M
454,Histone_4,M
454,Histone_5,M
454,Histone_6,P
454,Histone_7,C
454,Histone_8,U
454,Histone_9,M
455,Histone_1,C
455,Histone_10,C
455,Histone_2,P
455,Histone_3,M
455,Histone_4,M
455,Histone_5,M
455,Histone_6,P
455,Histone_7,C
455,Histone_8,A
455,Histone_9,M
456,Histone_1,C
456,Histone_10,C
456,Histone_2,P
456,Histone_3,M
456,Histone_4,M
456,Histone_5,M
456,Histone_6,P
456,Histone_7,U
456,Histone_8,C
456,Histone_9,M
457,Histone_1,C
457,Histone_10,C
457,Histone_2,P
457,Histone_3,M
457,Histone_4,M
457,Histone_5,M
457,Histone_6,U
457,Histone_7,M
457,Histone_8,C
457,Histone_9,M
458,Histone_1,C
458,Histone_10,C
458,Histone_2,P
458,Histone_3,M
458,Histone_4,M
458,Histone_5,U
458,Histone_6,M
458,Histone_7,M
458,Histone_8,U
458,Histone_9,M
459,Histone_1,C
459,Histone_10,C
459,Histone_2,P
459,Histone_3,M
459,Histone_4,M
459,Histone_5,U
459,Histone_6,M
459,Histone_7,M
459,Histone_8,U
459,Histone_9,M
460,Histone_1,C
460,Histone_10,C
460,Histone_2,P
460,Histone_3,M
460,Histone_4,M
460,Histone_5,U
460,Histone_6,M
460,Histone_7,M
460,Histone_8,C
460,Histone_9,U
461,Histone_1,C
461,Histone_10,C
461,Histone_2,P
461,Histone_3,M
461,Histone_4,M
461,Histone_5,P
461,Histone_6,M
461,Histone_7,M
461,Histone_8,C
461,Histone_9,U
462,Histone_1,U
462,Histone_10,C
462,Histone_2,P
462,Histone_3,M
462,Histone_4,M
462,Histone_5,P
462,Histone_6,M
462,Histone_7,M
462,Histone_8,C
462,Histone_9,U
463,Histone_1,U
463,Histone_10,C
463,Histone_2,P
463,Histone_3,M
463,Histone_4,M
463,Histone_5,P
463,Histone_6,M
463,Histone_7,M
463,Histone_8,C
463,Histone_9,U
464,Histone_1,U
464,Histone_10,C
464,Histone_2,P
464,Histone_3,M
464,Histone_4,M
464,Histone_5,P
464,Histone_6,M
464,Histone_7,M
464,Histone_8,C
464,Histone_9,U
465,Histone_1,U
465,Histone_10,C
465,Histone_2,P
465,Histone_3,M
465,Histone_4,M
465,Histone_5,U
465,Histone_6,M
465,Histone_7,M
465,Histone_8,C
465,Histone_9,A
466,Histone_1,C
466,Histone_10,C
466,Histone_2,P
466,Histone_3,M
466,Histone_4,M
466,Histone_5,U
466,Histone_6,M
466,Histone_7,M
466,Histone_8,C
466,Histone_9,P
467,Histone_1,C
467,Histone_10,C
467,Histone_2,P
467,Histone_3,M
467,Histone_4,M
467,Histone_5,U
467,Histone_6,M
467,Histone_7,U
467,Histone_8,C
467,Histone_9,U
468,Histone_1,U
468,Histone_10,U
468,Histone_2,U
468,Histone_3,M
468,Histone_4,M
468,Histone_5,U
468,Histone_6,M
468,Histone_7,U
468,Histone_8,C
468,Histone_9,U
469,Histone_1,U
469,Histone_10,U
469,Histone_2,U
469,Histone_3,M
469,Histone_4,M
469,Histone_5,M
469,Histone_6,U
469,Histone_7,U
469,Histone_8,C
469,Histone_9,U
470,Histone_1,A
470,Histone_10,C
470,Histone_2,P
470,Histone_3,M
470,Histone_4,M
470,Histone_5,M
470,Histone_6,U
470,Histone_7,P
470,Histone_8,C
470,Histone_9,U
471,Histone_1,P
471,Histone_10,C
471,Histone_2,P
471,Histone_3,M
471,Histone_4,M
471,Histone_5,U
471,Histone_6,P
471,Histone_7,P
471,Histone_8,C
471,Histone_9,U
472,Histone_1,P
472,Histone_10,U
472,Histone_2,P
472,Histone_3,M
472,Histone_4,M
472,Histone_5,P
472,Histone_6,P
472,Histone_7,P
472,Histone_8,C
472,Histone_9,U
473,Histone_1,P
473,Histone_10,U
473,Histone_2,P
473,Histone_3,M
473,Histone_4,M
473,Histone_5,P
473,Histone_6,P
473,Histone_7,P
473,Histone_8,C
473,Histone_9,C
474,Histone_1,P
474,Histone_10,U
474,Histone_2,P
474,Histone_3,M
474,Histone_4,M
474,Histone_5,U
474,Histone_6,P
474,Histone_7,P
474,Histone_8,C
474,Histone_9,C
475,Histone_1,P
475,Histone_10,P
475,Histone_2,P
475,Histone_3,U
475,Histone_4,U
475,Histone_5,C
475,Histone_6,P
475,Histone_7,P
475,Histone_8,C
475,Histone_9,C
476,Histone_1,P
476,Histone_10,P
476,Histone_2,P
476,Histone_3,C
476,Histone_4,P
476,Histone_5,C
476,Histone_6,P
476,Histone_7,P
476,Histone_8,C
476,Histone_9,C
477,Histone_1,P
477,Histone_10,P
477,Histone_2,P
477,Histone_3,C
477,Histone_4,U
477,Histone_5,C
477,Histone_6,P
477,Histone_7,P
477,Histone_8,C
477,Histone_9,C
478,Histone_1,P
478,Histone_10,P
478,Histone_2,P
478,Histone_3,C
478,Histone_4,P
478,Histone_5,C
478,Histone_6,P
478,Histone_7,P
478,Histone_8,C
478,Histone_9,C
479,Histone_1,P
479,Histone_10,P
479,Histone_2,P
479,Histone_3,C
479,Histone_4,P
479,Histone_5,C
479,Histone_6,P
479,Histone_7,P
479,Histone_8,C
479,Histone_9,C
480,Histone_1,P
480,Histone_10,P
480,Histone_2,P
480,Histone_3,C
480,Histone_4,P
480,Histone_5,C
480,Histone_6,P
480,Histone_7,P
480,Histone_8,C
480,Histone_9,U
481,Histone_1,P
481,Histone_10,P
481,Histone_2,P
481,Histone_3,C
481,Histone_4,P
481,Histone_5,C
481,Histone_6,P
481,Histone_7,P
481,Histone_8,C
481,Histone_9,U
482,Histone_1,P
482,Histone_10,P
482,Histone_2,P
482,Histone_3,C
482,Histone_4,P
482,Histone_5,C
482,Histone_6,P
482,Histone_7,P
482,Histone_8,C
482,Histone_9,M
483,Histone_1,P
483,Histone_10,P
483,Histone_2,P
483,Histone_3,C
483,Histone_4,P
483,Histone_5,C
483,Histone_6,P
483,Histone_7,P
483,Histone_8,U
483,Histone_9,M
484,Histone_1,P
484,Histone_10,P
484,Histone_2,P
484,Histone_3,C
484,Histone_4,P
484,Histone_5,C
484,Histone_6,P
484,Histone_7,P
484,Histone_8,U
484,Histone_9,M
485,Histone_1,P
485,Histone_10,P
485,Histone_2,P
485,Histone_3,C
485,Histone_4,P
485,Histone_5,C
485,Histone_6,U
485,Histone_7,P
485,Histone_8,U
485,Histone_9,M
486,Histone_1,P
486,Histone_10,P
486,Histone_2,U
486,Histone_3,C
486,Histone_4,P
486,Histone_5,C
486,Histone_6,U
486,Histone_7,P
486,Histone_8,C
486,Histone_9,M
487,Histone_1,P
487,Histone_10,P
487,Histone_2,U
487,Histone_3,C
487,Histone_4,P
487,Histone_5,C
487,Histone_6,U
487,Histone_7,P
487,Histone_8,C
487,Histone_9,M
488,Histone_1,P
488,Histone_10,P
488,Histone_2,U
488,Histone_3,C
488,Histone_4,P
488,Histone_5,C
488,Histone_6,C
488,Histone_7,P
488,Histone_8,C
488,Histone_9,M
489,Histone_1,P
489,Histone_10,P
489,Histone_2,U
489,Histone_3,C
489,Histone_4,U
489,Histone_5,C
489,Histone_6,C
489,Histone_7,P
489,Histone_8,C
489,Histone_9,M
490,Histone_1,P
490,Histone_10,P
490,Histone_2,U
490,Histone_3,C
490,Histone_4,C
490,Histone_5,U
490,Histone_6,C
490,Histone_7,P
490,Histone_8,C
490,Histone_9,M
491,Histone_1,P
491,Histone_10,P
491,Histone_2,U
491,Histone_3,C
491,Histone_4,C
491,Histone_5,U
491,Histone_6,C
491,Histone_7,P
491,Histone_8,U
491,Histone_9,M
492,Histone_1,P
492,Histone_10,P
492,Histone_2,U
492,Histone_3,C
492,Histone_4,C
492,Histone_5,U
492,Histone_6,C
492,Histone_7,P
492,Histone_8,A
492,Histone_9,M
493,Histone_1,P
493,Histone_10,P
493,Histone_2,C
493,Histone_3,C
493,Histone_4,C
493,Histone_5,U
493,Histone_6,C
493,Histone_7,P
493,Histone_8,P
493,Histone_9,M
494,Histone_1,P
494,Histone_10,P
494,Histone_2,C
494,Histone_3,C
494,Histone_4,C
494,Histone_5,U
494,Histone_6,C
494,Histone_7,P
494,Histone_8,P
494,Histone_9,M
495,Histone_1,P
495,Histone_10,P
495,Histone_2,C
495,Histone_3,C
495,Histone_4,C
495,Histone_5,U
495,Histone_6,C
495,Histone_7,P
495,Histone_8,P
495,Histone_9,M
496,Histone_1,P
496,Histone_10,P
496,Histone_2,C
496,Histone_3,C
496,Histone_4,C
496,Histone_5,C
496,Histone_6,C
496,Histone_7,P
496,Histone_8,P
496,Histone_9,M
497,Histone_1,P
497,Histone_10,P
497,Histone_2,C
497,Histone_3,C
497,Histone_4,C
497,Histone_5,C
497,Histone_6,C
497,Histone_7,P
497,Histone_8,P
497,Histone_9,M
498,Histone_1,P
498,Histone_10,P
498,Histone_2,C
498,Histone_3,C
498,Histone_4,C
498,Histone_5,C
498,Histone_6,C
498,Histone_7,U
498,Histone_8,P
498,Histone_9,M
499,Histone_1,P
499,Histone_10,P
499,Histone_2,C
499,Histone_3,C
499,Histone_4,C
499,Histone_5,C
499,Histone_6,C
499,Histone_7,U
499,Histone_8,P
499,Histone_9,M
500,Histone_1,U
500,Histone_10,P
500,Histone_2,C
500,Histone_3,C
500,Histone_4,C
500,Histone_5,C
500,Histone_6,C
500,Histone_7,A
500,Histone_8,P
500,Histone_9,M
501,Histone_1,A
501,Histone_10,U
501,Histone_2,C
501,Histone_3,C
501,Histone_4,C
501,Histone_5,C
501,Histone_6,C
501,Histone_7,P
501,Histone_8,P
501,Histone_9,M
502,Histone_1,P
502,Histone_10,U
502,Histone_2,C
502,Histone_3,C
502,Histone_4,C
502,Histone_5,C
502,Histone_6,C
502,Histone_7,P
502,Histone_8,P
502,Histone_9,M
503,Histone_1,P
503,Histone_10,U
503,Histone_2,C
503,Histone_3,C
503,Histone_4,C
503,Histone_5,C
503,Histone_6,C
503,Histone_7,P
503,Histone_8,P
503,Histone_9,M
504,Histone_1,P
504,Histone_10,U
504,Histone_2,C
504,Histone_3,U
504,Histone_4,C
504,Histone_5,C
504,Histone_6,C
504,Histone_7,P
504,Histone_8,U
504,Histone_9,M
505,Histone_1,U
505,Histone_10,P
505,Histone_2,C
505,Histone_3,M
505,Histone_4,C
505,Histone_5,C
505,Histone_6,C
505,Histone_7,U
505,Histone_8,M
505,Histone_9,M
506,Histone_1,U
506,Histone_10,P
506,Histone_2,C
506,Histone_3,M
506,Histone_4,C
506,Histone_5,C
506,Histone_6,C
506,Histone_7,A
506,Histone_8,M
506,Histone_9,M
507,Histone_1,U
507,Histone_10,P
507,Histone_2,C
507,Histone_3,M
507,Histone_4,C
507,Histone_5,C
507,Histone_6,C
507,Histone_7,U
507,Histone_8,M
507,Histone_9,M
508,Histone_1,U
508,Histone_10,U
508,Histone_2,C
508,Histone_3,M
508,Histone_4,C
508,Histone_5,C
508,Histone_6,C
508,Histone_7,U
508,Histone_8,M
508,Histone_9,M
509,Histone_1,M
509,Histone_10,U
509,Histone_2,U
509,Histone_3,M
509,Histone_4,C
509,Histone_5,C
509,Histone_6,U
509,Histone_7,U
509,Histone_8,M
509,Histone_9,M
510,Histone_1,M
510,Histone_10,C
510,Histone_2,U
510,Histone_3,M
510,Histone_4,C
510,Histone_5,C
510,Histone_6,U
510,Histone_7,M
510,Histone_8,M
510,Histone_9,M
511,Histone_1,M
511,Histone_10,C
511,Histone_2,U
511,Histone_3,M
511,Histone_4,U
511,Histone_5,C
511,Histone_6,M
511,Histone_7,M
511,Histone_8,M
511,Histone_9,M
512,Histone_1,U
512,Histone_10,C
512,Histone_2,A
512,Histone_3,M
512,Histone_4,U
512,Histone_5,C
512,Histone_6,M
512,Histone_7,M
512,Histone_8,U
512,Histone_9,U
513,Histone_1,C
513,Histone_10,C
513,Histone_2,P
513,Histone_3,M
513,Histone_4,U
513,Histone_5,C
513,Histone_6,U
513,Histone_7,M
513,Histone_8,A
513,Histone_9,U
514,Histone_1,U
514,Histone_10,C
514,Histone_2,P
514,Histone_3,M
514,Histone_4,U
514,Histone_5,C
514,Histone_6,U
514,Histone_7,M
514,Histone_8,P
514,Histone_9,A
515,Histone_1,U
515,Histone_10,C
515,Histone_2,P
515,Histone_3,U
515,Histone_4,U
515,Histone_5,C
515,Histone_6,U
515,Histone_7,M
515,Histone_8,P
515,Histone_9,P
516,Histone_1,U
516,Histone_10,C
516,Histone_2,U
516,Histone_3,U
516,Histone_4,U
516,Histone_5,C
516,Histone_6,C
516,Histone_7,M
516,Histone_8,P
516,Histone_9,P
517,Histone_1,M
517,Histone_10,C
517,Histone_2,A
517,Histone_3,U
517,Histone_4,A
517,Histone_5,C
517,Histone_6,C
517,Histone_7,M
517,Histone_8,P
517,Histone_9,P
518,Histone_1,M
518,Histone_10,C
518,Histone_2,P
518,Histone_3,U
518,Histone_4,C
518,Histone_5,C
518,Histone_6,C
518,Histone_7,M
518,Histone_8,P
518,Histone_9,P
519,Histone_1,U
519,Histone_10,C
519,Histone_2,P
519,Histone_3,A
519,Histone_4,C
519,Histone_5,C
519,Histone_6,C
519,Histone_7,M
519,Histone_8,P
519,Histone_9,P
520,Histone_1,U
520,Histone_10,C
520,Histone_2,P
520,Histone_3,C
520,Histone_4,C
520,Histone_5,C
520,Histone_6,C
520,Histone_7,U
520,Histone_8,P
520,Histone_9,P
521,Histone_1,C
521,Histone_10,C
521,Histone_2,U
521,Histone_3,C
521,Histone_4,C
521,Histone_5,C
521,Histone_6,U
521,Histone_7,C
521,Histone_8,P
521,Histone_9,P
522,Histone_1,C
522,Histone_10,C
522,Histone_2,U
522,Histone_3,C
522,Histone_4,C
522,Histone_5,C
522,Histone_6,P
522,Histone_7,C
522,Histone_8,P
522,Histone_9,P
523,Histone_1,C
523,Histone_10,C
523,Histone_2,C
523,Histone_3,C
523,Histone_4,C
523,Histone_5,C
523,Histone_6,U
523,Histone_7,C
523,Histone_8,P
523,Histone_9,U
524,Histone_1,C
524,Histone_10,C
524,Histone_2,C
524,Histone_3,C
524,Histone_4,C
524,Histone_5,C
524,Histone_6,U
524,Histone_7,C
524,Histone_8,P
524,Histone_9,M
525,Histone_1,C
525,Histone_10,C
525,Histone_2,U
525,Histone_3,C
525,Histone_4,C
525,Histone_5,C
525,Histone_6,U
525,Histone_7,U
525,Histone_8,P
525,Histone_9,M
526,Histone_1,C
526,Histone_10,C
526,Histone_2,U
526,Histone_3,C
526,Histone_4,C
526,Histone_5,C
526,Histone_6,U
526,Histone_7,A
526,Histone_8,P
526,Histone_9,U
527,Histone_1,C
527,Histone_10,C
527,Histone_2,U
527,Histone_3,C
527,Histone_4,C
527,Histone_5,U
527,Histone_6,U
527,Histone_7,U
527,Histone_8,P
527,Histone_9,A
528,Histone_1,C
528,Histone_10,C
528,Histone_2,M
528,Histone_3,C
528,Histone_4,C
528,Histone_5,A
528,Histone_6,U
528,Histone_7,U
528,Histone_8,P
528,Histone_9,C
529,Histone_1,U
529,Histone_10,C
529,Histone_2,M
529,Histone_3,U
529,Histone_4,C
529,Histone_5,P
529,Histone_6,C
529,Histone_7,U
529,Histone_8,P
529,Histone_9,C
530,Histone_1,P
530,Histone_10,C
530,Histone_2,M
530,Histone_3,U
530,Histone_4,U
530,Histone_5,P
530,Histone_6,U
530,Histone_7,U
530,Histone_8,P
530,Histone_9,C
531,Histone_1,P
531,Histone_10,U
531,Histone_2,M
531,Histone_3,A
531,Histone_4,A
531,Histone_5,P
531,Histone_6,A
531,Histone_7,C
531,Histone_8,P
531,Histone_9,C
532,Histone_1,U
532,Histone_10,U
532,Histone_2,M
532,Histone_3,C
532,Histone_4,P
532,Histone_5,P
532,Histone_6,C
532,Histone_7,C
532,Histone_8,P
532,Histone_9,C
533,Histone_1,C
533,Histone_10,U
533,Histone_2,M
533,Histone_3,C
533,Histone_4,P
533,Histone_5,P
533,Histone_6,C
533,Histone_7,C
533,Histone_8,P
533,Histone_9,C
534,Histone_1,C
534,Histone_10,U
534,Histone_2,M
534,Histone_3,C
534,Histone_4,P
534,Histone_5,P
534,Histone_6,U
534,Histone_7,C
534,Histone_8,P
534,Histone_9,C
535,Histone_1,C
535,Histone_10,U
535,Histone_2,M
535,Histone_3,C
535,Histone_4,P
535,Histone_5,P
535,Histone_6,U
535,Histone_7,C
535,Histone_8,U
535,Histone_9,C
536,Histone_1,C
536,Histone_10,U
536,Histone_2,U
536,Histone_3,U
536,Histone_4,P
536,Histone_5,P
536,Histone_6,U
536,Histone_7,C
536,Histone_8,A
536,Histone_9,U
537,Histone_1,C
537,Histone_10,P
537,Histone_2,C
537,Histone_3,P
537,Histone_4,P
537,Histone_5,P
537,Histone_6,P
537,Histone_7,U
537,Histone_8,P
537,Histone_9,U
538,Histone_1,C
538,Histone_10,P
538,Histone_2,C
538,Histone_3,P
538,Histone_4,P
538,Histone_5,P
538,Histone_6,P
538,Histone_7,U
538,Histone_8,P
538,Histone_9,U
539,Histone_1,U
539,Histone_10,P
539,Histone_2,C
539,Histone_3,P
539,Histone_4,P
539,Histone_5,P
539,Histone_6,P
539,Histone_7,U
539,Histone_8,P
539,Histone_9,U
540,Histone_1,P
540,Histone_10,P
540,Histone_2,C
540,Histone_3,P
540,Histone_4,P
540,Histone_5,P
540,Histone_6,P
540,Histone_7,A
540,Histone_8,P
540,Histone_9,A
541,Histone_1,P
541,Histone_10,U
541,Histone_2,C
541,Histone_3,P
541,Histone_4,P
541,Histone_5,P
541,Histone_6,P
541,Histone_7,P
541,Histone_8,P
541,Histone_9,U
542,Histone_1,P
542,Histone_10,U
542,Histone_2,C
542,Histone_3,P
542,Histone_4,P
542,Histone_5,U
542,Histone_6,P
542,Histone_7,P
542,Histone_8,P
542,Histone_9,P
543,Histone_1,P
543,Histone_10,U
543,Histone_2,C
543,Histone_3,P
543,Histone_4,P
543,Histone_5,U
543,Histone_6,P
543,Histone_7,P
543,Histone_8,P
543,Histone_9,P
544,Histone_1,P
544,Histone_10,U
544,Histone_2,C
544,Histone_3,P
544,Histone_4,P
544,Histone_5,U
544,Histone_6,P
544,Histone_7,P
544,Histone_8,P
544,Histone_9,P
545,Histone_1,P
545,Histone_10,C
545,Histone_2,C
545,Histone_3,P
545,Histone_4,P
545,Histone_5,U
545,Histone_6,U
545,Histone_7,P
545,Histone_8,U
545,Histone_9,P
546,Histone_1,P
546,Histone_10,C
546,Histone_2,U
546,Histone_3,P
546,Histone_4,P
546,Histone_5,U
546,Histone_6,U
546,Histone_7,P
546,Histone_8,U
546,Histone_9,P
547,Histone_1,P
547,Histone_10,C
547,Histone_2,U
547,Histone_3,P
547,Histone_4,U
547,Histone_5,C
547,Histone_6,U
547,Histone_7,P
547,Histone_8,U
547,Histone_9,P
548,Histone_1,P
548,Histone_10,C
548,Histone_2,U
548,Histone_3,P
548,Histone_4,U
548,Histone_5,C
548,Histone_6,A
548,Histone_7,P
548,Histone_8,C
548,Histone_9,P
549,Histone_1,U
549,Histone_10,C
549,Histone_2,M
549,Histone_3,P
549,Histone_4,U
549,Histone_5,U
549,Histone_6,P
549,Histone_7,P
549,Histone_8,C
549,Histone_9,P
550,Histone_1,U
550,Histone_10,C
550,Histone_2,M
550,Histone_3,U
550,Histone_4,P
550,Histone_5,A
550,Histone_6,P
550,Histone_7,P
550,Histone_8,C
550,Histone_9,P
551,Histone_1,U
551,Histone_10,C
551,Histone_2,M
551,Histone_3,U
551,Histone_4,P
551,Histone_5,U
551,Histone_6,P
551,Histone_7,P
551,Histone_8,C
551,Histone_9,P
552,Histone_1,U
552,Histone_10,U
552,Histone_2,M
552,Histone_3,U
552,Histone_4,P
552,Histone_5,U
552,Histone_6,U
552,Histone_7,U
552,Histone_8,C
552,Histone_9,P
553,Histone_1,P
553,Histone_10,U
553,Histone_2,M
553,Histone_3,U
553,Histone_4,P
553,Histone_5,U
553,Histone_6,U
553,Histone_7,U
553,Histone_8,C
553,Histone_9,P
554,Histone_1,P
554,Histone_10,C
554,Histone_2,M
554,Histone_3,U
554,Histone_4,P
554,Histone_5,P
554,Histone_6,A
554,Histone_7,P
554,Histone_8,C
554,Histone_9,P
555,Histone_1,P
555,Histone_10,C
555,Histone_2,M
555,Histone_3,C
555,Histone_4,P
555,Histone_5,P
555,Histone_6,C
555,Histone_7,U
555,Histone_8,C
555,Histone_9,U
556,Histone_1,P
556,Histone_10,C
556,Histone_2,M
556,Histone_3,C
556,Histone_4,P
556,Histone_5,P
556,Histone_6,C
556,Histone_7,U
556,Histone_8,C
556,Histone_9,U
557,Histone_1,P
557,Histone_10,C
557,Histone_2,M
557,Histone_3,C
557,Histone_4,P
557,Histone_5,P
557,Histone_6,C
557,Histone_7,U
557,Histone_8,C
557,Histone_9,U
558,Histone_1,U
558,Histone_10,C
558,Histone_2,M
558,Histone_3,C
558,Histone_4,P
558,Histone_5,P
558,Histone_6,C
558,Histone_7,U
558,Histone_8,C
558,Histone_9,M
559,Histone_1,P
559,Histone_10,C
